bitrate,channels,id,mode,recordId,size,url
"160kbps","Joint stereo","3659","CBR","41","42205184","http://mds.kallisto.ru/Tomas_Uajld_-_Chelovek,_kotoryj_upravljal_soboj.mp3"
"160kbps","Joint stereo","11145","CBR","41","42205184","http://mds.datagrad.ru/download/Tomas_Uajld_-_Chelovek,_kotoryj_upravljal_soboj.mp3"
"160kbps","Joint stereo","856","CBR","41","42205184","ftp://mds:mds@mds.kallisto.ru/Tomas_Uajld_-_Chelovek,_kotoryj_upravljal_soboj.mp3"
"160kbps","Joint stereo","12499","CBR","41","42205184","ftp://mds:mds@ftp.mds-club.ru/Tomas_Uajld_-_Chelovek,_kotoryj_upravljal_soboj.mp3"
"64kbps","Single channel","12502","CBR","42","5890048","http://mds.mds-club.ru/Uil'jam_Gibson_-_Oskolki_golograficheskoj_rozy.mp3"
"64kbps","Single channel","3660","CBR","42","5890048","http://mds.kallisto.ru/Uil'jam_Gibson_-_Oskolki_golograficheskoj_rozy.mp3"
"64kbps","Single channel","11146","CBR","42","5890048","http://mds.datagrad.ru/download/Uil'jam_Gibson_-_Oskolki_golograficheskoj_rozy.mp3"
"64kbps","Single channel","859","CBR","42","5890048","ftp://mds:mds@mds.kallisto.ru/Uil'jam_Gibson_-_Oskolki_golograficheskoj_rozy.mp3"
"64kbps","Single channel","12501","CBR","42","5890048","ftp://mds:mds@ftp.mds-club.ru/Uil'jam_Gibson_-_Oskolki_golograficheskoj_rozy.mp3"
"241kbps","Joint stereo","12504","VBR","43","110852025","http://mds.mds-club.ru/Uil'jam_Gibson_-_Sozhzhenie_Hrom.mp3"
"241kbps","Joint stereo","3661","VBR","43","110852025","http://mds.kallisto.ru/Uil'jam_Gibson_-_Sozhzhenie_Hrom.mp3"
"241kbps","Joint stereo","11147","VBR","43","110852025","http://mds.datagrad.ru/download/Uil'jam_Gibson_-_Sozhzhenie_Hrom.mp3"
"241kbps","Joint stereo","860","VBR","43","110852025","ftp://mds:mds@mds.kallisto.ru/Uil'jam_Gibson_-_Sozhzhenie_Hrom.mp3"
"241kbps","Joint stereo","12503","VBR","43","110852025","ftp://mds:mds@ftp.mds-club.ru/Uil'jam_Gibson_-_Sozhzhenie_Hrom.mp3"
"151kbps","Stereo","12506","VBR","44","39219200","http://mds.mds-club.ru/Harlan_Ellison_-_Vse_ptashki_vozvraschajutsja_na_nasest.mp3"
"151kbps","Stereo","3662","VBR","44","39219200","http://mds.kallisto.ru/Harlan_Ellison_-_Vse_ptashki_vozvraschajutsja_na_nasest.mp3"
"151kbps","Stereo","11148","VBR","44","39219200","http://mds.datagrad.ru/download/Harlan_Ellison_-_Vse_ptashki_vozvraschajutsja_na_nasest.mp3"
"151kbps","Stereo","471","VBR","44","39219200","ftp://mds:mds@mds.kallisto.ru/Harlan_Ellison_-_Vse_ptashki_vozvraschajutsja_na_nasest.mp3"
"151kbps","Stereo","12505","VBR","44","39219200","ftp://mds:mds@ftp.mds-club.ru/Harlan_Ellison_-_Vse_ptashki_vozvraschajutsja_na_nasest.mp3"
"223kbps","Joint stereo","12508","VBR","45","39456835","http://mds.mds-club.ru/Harlan_Ellison_-_Govorjaschie_grimasy_i_grani.mp3"
"223kbps","Joint stereo","3663","VBR","45","39456835","http://mds.kallisto.ru/Harlan_Ellison_-_Govorjaschie_grimasy_i_grani.mp3"
"223kbps","Joint stereo","11149","VBR","45","39456835","http://mds.datagrad.ru/download/Harlan_Ellison_-_Govorjaschie_grimasy_i_grani.mp3"
"223kbps","Joint stereo","462","VBR","45","39456835","ftp://mds:mds@mds.kallisto.ru/Harlan_Ellison_-_Govorjaschie_grimasy_i_grani.mp3"
"223kbps","Joint stereo","12507","VBR","45","39456835","ftp://mds:mds@ftp.mds-club.ru/Harlan_Ellison_-_Govorjaschie_grimasy_i_grani.mp3"
"160kbps","Joint stereo","12510","CBR","46","45685585","http://mds.mds-club.ru/Harlan_Ellison_-_Poceluj_ognja.mp3"
"223kbps","Joint stereo","3664","VBR","46","45685967","http://mds.kallisto.ru/Harlan_Ellison_-_Poceluj_ognja.mp3"
"160kbps","Joint stereo","11150","CBR","46","29913088","http://mds.datagrad.ru/download/Harlan_Ellison_-_Poceluj_ognja.mp3"
"223kbps","Joint stereo","463","VBR","46","45685967","ftp://mds:mds@mds.kallisto.ru/Harlan_Ellison_-_Poceluj_ognja.mp3"
"160kbps","Joint stereo","12509","CBR","46","29913088","ftp://mds:mds@ftp.mds-club.ru/Harlan_Ellison_-_Poceluj_ognja.mp3"
"128kbps","Stereo","12512","CBR","47","23484416","http://mds.mds-club.ru/Harlan_Ellison_-_Razbit,_kak_stekljannyj_goblin.mp3"
"128kbps","Stereo","1532","CBR","47","23484416","http://mds.kallisto.ru/Harlan_Ellison_-_Razbit,_kak_stekljannyj_goblin.mp3"
"128kbps","Stereo","11151","CBR","47","23484416","http://mds.datagrad.ru/download/Harlan_Ellison_-_Razbit,_kak_stekljannyj_goblin.mp3"
"128kbps","Stereo","465","CBR","47","23484416","ftp://mds:mds@mds.kallisto.ru/Harlan_Ellison_-_Razbit,_kak_stekljannyj_goblin.mp3"
"128kbps","Stereo","12511","CBR","47","23484416","ftp://mds:mds@ftp.mds-club.ru/Harlan_Ellison_-_Razbit,_kak_stekljannyj_goblin.mp3"
"160kbps","Joint stereo","12514","CBR","48","56623104","http://mds.mds-club.ru/Harlan_Ellison_-_Santa_Klaus_protiv_P.A.U.K.A..mp3"
"160kbps","Joint stereo","3665","CBR","48","56623104","http://mds.kallisto.ru/Harlan_Ellison_-_Santa_Klaus_protiv_P.A.U.K.A..mp3"
"160kbps","Joint stereo","11152","CBR","48","56623104","http://mds.datagrad.ru/download/Harlan_Ellison_-_Santa_Klaus_protiv_P.A.U.K.A..mp3"
"160kbps","Joint stereo","466","CBR","48","56623104","ftp://mds:mds@mds.kallisto.ru/Harlan_Ellison_-_Santa_Klaus_protiv_P.A.U.K.A..mp3"
"160kbps","Joint stereo","12513","CBR","48","56623104","ftp://mds:mds@ftp.mds-club.ru/Harlan_Ellison_-_Santa_Klaus_protiv_P.A.U.K.A..mp3"
"160kbps","Joint stereo","12516","CBR","49","40042496","http://mds.mds-club.ru/Harlan_Ellison_-_Chelovek,_pogloschjonnyj_mest'ju.mp3"
"160kbps","Joint stereo","3666","CBR","49","40042496","http://mds.kallisto.ru/Harlan_Ellison_-_Chelovek,_pogloschjonnyj_mest'ju.mp3"
"160kbps","Joint stereo","11153","CBR","49","40042496","http://mds.datagrad.ru/download/Harlan_Ellison_-_Chelovek,_pogloschjonnyj_mest'ju.mp3"
"160kbps","Joint stereo","459","CBR","49","40042496","ftp://mds:mds@mds.kallisto.ru/Harlan_Ellison_-_Chelovek,_pogloschjonnyj_mest'ju.mp3"
"160kbps","Joint stereo","12515","CBR","49","40042496","ftp://mds:mds@ftp.mds-club.ru/Harlan_Ellison_-_Chelovek,_pogloschjonnyj_mest'ju.mp3"
"128kbps","Joint stereo","12518","CBR","50","15343616","http://mds.mds-club.ru/Harlan_Ellison_-_Emissar_iz_Gamel'na.mp3"
"128kbps","Joint stereo","3667","CBR","50","15343616","http://mds.kallisto.ru/Harlan_Ellison_-_Emissar_iz_Gamel'na.mp3"
"128kbps","Joint stereo","11154","CBR","50","15343616","http://mds.datagrad.ru/download/Harlan_Ellison_-_Emissar_iz_Gamel'na.mp3"
"128kbps","Joint stereo","460","CBR","50","15343616","ftp://mds:mds@mds.kallisto.ru/Harlan_Ellison_-_Emissar_iz_Gamel'na.mp3"
"128kbps","Joint stereo","12517","CBR","50","15343616","ftp://mds:mds@ftp.mds-club.ru/Harlan_Ellison_-_Emissar_iz_Gamel'na.mp3"
"128kbps","Joint stereo","12520","CBR","51","8624000","http://mds.mds-club.ru/Hulio_Kortasar_-_Graffiti_(net_nachala).mp3"
"128kbps","Joint stereo","3668","CBR","51","8624000","http://mds.kallisto.ru/Hulio_Kortasar_-_Graffiti_(net_nachala).mp3"
"128kbps","Joint stereo","11155","CBR","51","8624000","http://mds.datagrad.ru/download/Hulio_Kortasar_-_Graffiti_(net_nachala).mp3"
"128kbps","Joint stereo","1618","CBR","51","8624000","ftp://mds:mds@mds.kallisto.ru/Hulio_Kortasar_-_Graffiti_(net_nachala).mp3"
"128kbps","Joint stereo","12519","CBR","51","8624000","ftp://mds:mds@ftp.mds-club.ru/Hulio_Kortasar_-_Graffiti_(net_nachala).mp3"
"160kbps","Joint stereo","12522","CBR","52","24322048","http://mds.mds-club.ru/Hulio_Kortasar_-_Istorii,_kotorye_ja_rasskazyvaju_sebe.mp3"
"160kbps","Joint stereo","3669","CBR","52","24322048","http://mds.kallisto.ru/Hulio_Kortasar_-_Istorii,_kotorye_ja_rasskazyvaju_sebe.mp3"
"160kbps","Joint stereo","11156","CBR","52","24322048","http://mds.datagrad.ru/download/Hulio_Kortasar_-_Istorii,_kotorye_ja_rasskazyvaju_sebe.mp3"
"160kbps","Joint stereo","498","CBR","52","24322048","ftp://mds:mds@mds.kallisto.ru/Hulio_Kortasar_-_Istorii,_kotorye_ja_rasskazyvaju_sebe.mp3"
"160kbps","Joint stereo","12521","CBR","52","24322048","ftp://mds:mds@ftp.mds-club.ru/Hulio_Kortasar_-_Istorii,_kotorye_ja_rasskazyvaju_sebe.mp3"
"128kbps","Joint stereo","12524","CBR","53","14126976","http://mds.mds-club.ru/Hulio_Kortasar_-_My_tak_ljubim_Glendu.mp3"
"128kbps","Joint stereo","1143","CBR","53","14125895","http://mds.kallisto.ru/kallisto/nodate/hulio_kortasar-kak_mi_lubim_glegendu.mp3"
"128kbps","Joint stereo","11157","CBR","53","14126976","http://mds.datagrad.ru/download/Hulio_Kortasar_-_My_tak_ljubim_Glendu.mp3"
"128kbps","Joint stereo","1142","CBR","53","14125895","ftp://mds:mds@mds.kallisto.ru/kallisto/nodate/hulio_kortasar-kak_mi_lubim_glegendu.mp3"
"128kbps","Joint stereo","1619","CBR","53","14126976","ftp://mds:mds@mds.kallisto.ru/Hulio_Kortasar_-_My_tak_ljubim_Glendu.mp3"
"128kbps","Joint stereo","12523","CBR","53","14126976","ftp://mds:mds@ftp.mds-club.ru/Hulio_Kortasar_-_My_tak_ljubim_Glendu.mp3"
"128kbps","Stereo","12526","CBR","56","24837919","http://mds.mds-club.ru/kallisto/from_rudn/Robert_Shekli_Demoni.mp3"
"128kbps","Stereo","3670","CBR","56","24837919","http://mds.kallisto.ru/kallisto/from_rudn/Robert_Shekli_Demoni.mp3"
"128kbps","Stereo","11158","CBR","56","24837919","http://mds.datagrad.ru/download/kallisto/from_rudn/Robert_Shekli_Demoni.mp3"
"168kbps","Stereo","69","VBR","56","32735232","ftp://mds:mds@mds.kallisto.ru/Robert_Shekli_-_Demony.mp3"
"168kbps","Stereo","71","VBR","56","32735232","ftp://mds:mds@mds.kallisto.ru/kallisto/from_rudn/Robert_Shekley_Demony.mp3"
"128kbps","Stereo","73","CBR","56","24837919","ftp://mds:mds@mds.kallisto.ru/kallisto/from_rudn/Robert_Shekli_Demoni.mp3"
"128kbps","Stereo","12525","CBR","56","24837919","ftp://mds:mds@ftp.mds-club.ru/kallisto/from_rudn/Robert_Shekli_Demoni.mp3"
"160kbps","Joint stereo","12528","CBR","57","28540928","http://mds.mds-club.ru/Robert_Shekli_-_Opeka.mp3"
"160kbps","Joint stereo","3671","CBR","57","28540928","http://mds.kallisto.ru/Robert_Shekli_-_Opeka.mp3"
"160kbps","Joint stereo","11159","CBR","57","28540928","http://mds.datagrad.ru/download/Robert_Shekli_-_Opeka.mp3"
"160kbps","Joint stereo","718","CBR","57","28540928","ftp://mds:mds@mds.kallisto.ru/Robert_Shekli_-_Opeka.mp3"
"160kbps","Joint stereo","12527","CBR","57","28540928","ftp://mds:mds@ftp.mds-club.ru/Robert_Shekli_-_Opeka.mp3"
"128kbps","Stereo","12530","CBR","59","43203881","http://mds.mds-club.ru/kallisto/from_rudn/Robert_Shekli_Specialist.mp3"
"128kbps","Stereo","3672","CBR","59","43203881","http://mds.kallisto.ru/kallisto/from_rudn/Robert_Shekli_Specialist.mp3"
"128kbps","Stereo","11160","CBR","59","43203881","http://mds.datagrad.ru/download/kallisto/from_rudn/Robert_Shekli_Specialist.mp3"
"160kbps","Joint stereo","66","CBR","59","54005760","ftp://mds:mds@mds.kallisto.ru/Robert_Shekli_-_Specialist.mp3"
"128kbps","Stereo","68","CBR","59","43203881","ftp://mds:mds@mds.kallisto.ru/kallisto/from_rudn/Robert_Shekli_Specialist.mp3"
"128kbps","Stereo","12529","CBR","59","43203881","ftp://mds:mds@ftp.mds-club.ru/kallisto/from_rudn/Robert_Shekli_Specialist.mp3"
"128kbps","Joint stereo","12532","CBR","60","78249984","http://mds.mds-club.ru/Klifford_Sajmak_-_Mir,_kotorogo_ne_mozhet_byt'.mp3"
"128kbps","Joint stereo","3673","CBR","60","78249984","http://mds.kallisto.ru/Klifford_Sajmak_-_Mir,_kotorogo_ne_mozhet_byt'.mp3"
"128kbps","Joint stereo","11161","CBR","60","78249984","http://mds.datagrad.ru/download/Klifford_Sajmak_-_Mir,_kotorogo_ne_mozhet_byt'.mp3"
"128kbps","Joint stereo","546","CBR","60","78249984","ftp://mds:mds@mds.kallisto.ru/Klifford_Sajmak_-_Mir,_kotorogo_ne_mozhet_byt'.mp3"
"128kbps","Joint stereo","12531","CBR","60","78249984","ftp://mds:mds@ftp.mds-club.ru/Klifford_Sajmak_-_Mir,_kotorogo_ne_mozhet_byt'.mp3"
"160kbps","Joint stereo","12534","CBR","61","69169152","http://mds.mds-club.ru/Klifford_Sajmak_-_Dom_obnovlennyh.mp3"
"160kbps","Joint stereo","3674","CBR","61","69169152","http://mds.kallisto.ru/Klifford_Sajmak_-_Dom_obnovlennyh.mp3"
"160kbps","Joint stereo","11162","CBR","61","69169152","http://mds.datagrad.ru/download/Klifford_Sajmak_-_Dom_obnovlennyh.mp3"
"160kbps","Joint stereo","543","CBR","61","69169152","ftp://mds:mds@mds.kallisto.ru/Klifford_Sajmak_-_Dom_obnovlennyh.mp3"
"160kbps","Joint stereo","12533","CBR","61","69169152","ftp://mds:mds@ftp.mds-club.ru/Klifford_Sajmak_-_Dom_obnovlennyh.mp3"
"160kbps","Joint stereo","12536","CBR","62","97189888","http://mds.mds-club.ru/Klifford_Sajmak_-_Kush.mp3"
"160kbps","Joint stereo","3675","CBR","62","97189888","http://mds.kallisto.ru/Klifford_Sajmak_-_Kush.mp3"
"160kbps","Joint stereo","11163","CBR","62","97189888","http://mds.datagrad.ru/download/Klifford_Sajmak_-_Kush.mp3"
"160kbps","Joint stereo","544","CBR","62","97189888","ftp://mds:mds@mds.kallisto.ru/Klifford_Sajmak_-_Kush.mp3"
"160kbps","Joint stereo","12535","CBR","62","97189888","ftp://mds:mds@ftp.mds-club.ru/Klifford_Sajmak_-_Kush.mp3"
"160kbps","Joint stereo","12538","CBR","63","108974080","http://mds.mds-club.ru/Klifford_Sajmak_-_Prelest'.mp3"
"160kbps","Joint stereo","3676","CBR","63","108974080","http://mds.kallisto.ru/Klifford_Sajmak_-_Prelest'.mp3"
"160kbps","Joint stereo","11164","CBR","63","108974080","http://mds.datagrad.ru/download/Klifford_Sajmak_-_Prelest'.mp3"
"160kbps","Joint stereo","548","CBR","63","108974080","ftp://mds:mds@mds.kallisto.ru/Klifford_Sajmak_-_Prelest'.mp3"
"160kbps","Joint stereo","12537","CBR","63","108974080","ftp://mds:mds@ftp.mds-club.ru/Klifford_Sajmak_-_Prelest'.mp3"
"128kbps","Joint stereo","12540","CBR","64","23597056","http://mds.mds-club.ru/Klifford_Sajmak_-_Otec-osnovatel'.mp3"
"128kbps","Joint stereo","3677","CBR","64","23597056","http://mds.kallisto.ru/Klifford_Sajmak_-_Otec-osnovatel'.mp3"
"128kbps","Joint stereo","11165","CBR","64","23597056","http://mds.datagrad.ru/download/Klifford_Sajmak_-_Otec-osnovatel'.mp3"
"128kbps","Joint stereo","547","CBR","64","23597056","ftp://mds:mds@mds.kallisto.ru/Klifford_Sajmak_-_Otec-osnovatel'.mp3"
"128kbps","Joint stereo","12539","CBR","64","23597056","ftp://mds:mds@ftp.mds-club.ru/Klifford_Sajmak_-_Otec-osnovatel'.mp3"
"160kbps","Joint stereo","12542","CBR","65","60772352","http://mds.mds-club.ru/Erik_Frenk_Rassel_-_Svidetel'stvuju.mp3"
"160kbps","Joint stereo","3678","CBR","65","60772352","http://mds.kallisto.ru/Erik_Frenk_Rassel_-_Svidetel'stvuju.mp3"
"160kbps","Joint stereo","11166","CBR","65","60772352","http://mds.datagrad.ru/download/Erik_Frenk_Rassel_-_Svidetel'stvuju.mp3"
"160kbps","Joint stereo","342","CBR","65","60772352","ftp://mds:mds@mds.kallisto.ru/Erik_Frenk_Rassel_-_Svidetel'stvuju.mp3"
"160kbps","Joint stereo","12541","CBR","65","60772352","ftp://mds:mds@ftp.mds-club.ru/Erik_Frenk_Rassel_-_Svidetel'stvuju.mp3"
"160kbps","Joint stereo","12544","CBR","66","20271104","http://mds.mds-club.ru/Erik_Frenk_Rassel_-_Vy_veli_sebja_ochen'_grubo.mp3"
"160kbps","Joint stereo","3679","CBR","66","20271104","http://mds.kallisto.ru/Erik_Frenk_Rassel_-_Vy_veli_sebja_ochen'_grubo.mp3"
"160kbps","Joint stereo","11167","CBR","66","20271104","http://mds.datagrad.ru/download/Erik_Frenk_Rassel_-_Vy_veli_sebja_ochen'_grubo.mp3"
"160kbps","Joint stereo","343","CBR","66","20271104","ftp://mds:mds@mds.kallisto.ru/Erik_Frenk_Rassel_-_Vy_veli_sebja_ochen'_grubo.mp3"
"160kbps","Joint stereo","12543","CBR","66","20271104","ftp://mds:mds@ftp.mds-club.ru/Erik_Frenk_Rassel_-_Vy_veli_sebja_ochen'_grubo.mp3"
"160kbps","Joint stereo","12546","CBR","67","49393664","http://mds.mds-club.ru/Erik_Frenk_Rassel_-_My_s_moej_ten'ju.mp3"
"160kbps","Joint stereo","3680","CBR","67","49393664","http://mds.kallisto.ru/Erik_Frenk_Rassel_-_My_s_moej_ten'ju.mp3"
"160kbps","Joint stereo","11168","CBR","67","49393664","http://mds.datagrad.ru/download/Erik_Frenk_Rassel_-_My_s_moej_ten'ju.mp3"
"160kbps","Joint stereo","338","CBR","67","49393664","ftp://mds:mds@mds.kallisto.ru/Erik_Frenk_Rassel_-_My_s_moej_ten'ju.mp3"
"160kbps","Joint stereo","12545","CBR","67","49393664","ftp://mds:mds@ftp.mds-club.ru/Erik_Frenk_Rassel_-_My_s_moej_ten'ju.mp3"
"160kbps","Joint stereo","12548","CBR","68","82817024","http://mds.mds-club.ru/Ol'ga_Larionova_-_Korolevskaja_ohota.mp3"
"160kbps","Joint stereo","3681","CBR","68","82817024","http://mds.kallisto.ru/Ol'ga_Larionova_-_Korolevskaja_ohota.mp3"
"160kbps","Joint stereo","11169","CBR","68","82817024","http://mds.datagrad.ru/download/Ol'ga_Larionova_-_Korolevskaja_ohota.mp3"
"160kbps","Joint stereo","638","CBR","68","82817024","ftp://mds:mds@mds.kallisto.ru/Ol'ga_Larionova_-_Korolevskaja_ohota.mp3"
"160kbps","Joint stereo","12547","CBR","68","82817024","ftp://mds:mds@ftp.mds-club.ru/Ol'ga_Larionova_-_Korolevskaja_ohota.mp3"
"174kbps","Stereo","12550","VBR","69","69939200","http://mds.mds-club.ru/Erik_Frenk_Rassel_-_Kreslo_zabvenija.mp3"
"174kbps","Stereo","3682","VBR","69","69939200","http://mds.kallisto.ru/Erik_Frenk_Rassel_-_Kreslo_zabvenija.mp3"
"174kbps","Stereo","11170","VBR","69","69939200","http://mds.datagrad.ru/download/Erik_Frenk_Rassel_-_Kreslo_zabvenija.mp3"
"174kbps","Stereo","337","VBR","69","69939200","ftp://mds:mds@mds.kallisto.ru/Erik_Frenk_Rassel_-_Kreslo_zabvenija.mp3"
"174kbps","Stereo","12549","VBR","69","69939200","ftp://mds:mds@ftp.mds-club.ru/Erik_Frenk_Rassel_-_Kreslo_zabvenija.mp3"
"173kbps","Stereo","12552","VBR","70","28942336","http://mds.mds-club.ru/Erik_Frenk_Rassel_-_Myslitel'.mp3"
"173kbps","Stereo","3683","VBR","70","28942336","http://mds.kallisto.ru/Erik_Frenk_Rassel_-_Myslitel'.mp3"
"173kbps","Stereo","11171","VBR","70","28942336","http://mds.datagrad.ru/download/Erik_Frenk_Rassel_-_Myslitel'.mp3"
"173kbps","Stereo","340","VBR","70","28942336","ftp://mds:mds@mds.kallisto.ru/Erik_Frenk_Rassel_-_Myslitel'.mp3"
"173kbps","Stereo","12551","VBR","70","28942336","ftp://mds:mds@ftp.mds-club.ru/Erik_Frenk_Rassel_-_Myslitel'.mp3"
"160kbps","Joint stereo","12554","CBR","71","24580096","http://mds.mds-club.ru/Erik_Frenk_Rassel_-_Nitochka_k_serdcu.mp3"
"160kbps","Joint stereo","3684","CBR","71","24580096","http://mds.kallisto.ru/Erik_Frenk_Rassel_-_Nitochka_k_serdcu.mp3"
"160kbps","Joint stereo","11172","CBR","71","24580096","http://mds.datagrad.ru/download/Erik_Frenk_Rassel_-_Nitochka_k_serdcu.mp3"
"160kbps","Joint stereo","341","CBR","71","24580096","ftp://mds:mds@mds.kallisto.ru/Erik_Frenk_Rassel_-_Nitochka_k_serdcu.mp3"
"160kbps","Joint stereo","12553","CBR","71","24580096","ftp://mds:mds@ftp.mds-club.ru/Erik_Frenk_Rassel_-_Nitochka_k_serdcu.mp3"
"171kbps","Stereo","12556","VBR","72","96698368","http://mds.mds-club.ru/Pol_Anderson_-_Zvezdnyj_zver'.mp3"
"171kbps","Stereo","3685","VBR","72","96698368","http://mds.kallisto.ru/Pol_Anderson_-_Zvezdnyj_zver'.mp3"
"171kbps","Stereo","11173","VBR","72","96698368","http://mds.datagrad.ru/download/Pol_Anderson_-_Zvezdnyj_zver'.mp3"
"171kbps","Stereo","657","VBR","72","96698368","ftp://mds:mds@mds.kallisto.ru/Pol_Anderson_-_Zvezdnyj_zver'.mp3"
"171kbps","Stereo","12555","VBR","72","96698368","ftp://mds:mds@ftp.mds-club.ru/Pol_Anderson_-_Zvezdnyj_zver'.mp3"
"174kbps","Stereo","12558","VBR","73","31383552","http://mds.mds-club.ru/Pol_Anderson_-_Don_Kihot_i_vetrjanye_mel'nicy.mp3"
"174kbps","Stereo","3686","VBR","73","31383552","http://mds.kallisto.ru/Pol_Anderson_-_Don_Kihot_i_vetrjanye_mel'nicy.mp3"
"174kbps","Stereo","11174","VBR","73","31383552","http://mds.datagrad.ru/download/Pol_Anderson_-_Don_Kihot_i_vetrjanye_mel'nicy.mp3"
"174kbps","Stereo","651","VBR","73","31383552","ftp://mds:mds@mds.kallisto.ru/Pol_Anderson_-_Don_Kihot_i_vetrjanye_mel'nicy.mp3"
"174kbps","Stereo","12557","VBR","73","31383552","ftp://mds:mds@ftp.mds-club.ru/Pol_Anderson_-_Don_Kihot_i_vetrjanye_mel'nicy.mp3"
"128kbps","Joint stereo","12560","CBR","74","50978816","http://mds.mds-club.ru/Pol_Anderson_-_Poslednij.mp3"
"128kbps","Joint stereo","3687","CBR","74","50978816","http://mds.kallisto.ru/Pol_Anderson_-_Poslednij.mp3"
"128kbps","Joint stereo","11175","CBR","74","50978816","http://mds.datagrad.ru/download/Pol_Anderson_-_Poslednij.mp3"
"128kbps","Joint stereo","652","CBR","74","50978816","ftp://mds:mds@mds.kallisto.ru/Pol_Anderson_-_Poslednij.mp3"
"128kbps","Joint stereo","12559","CBR","74","50978816","ftp://mds:mds@ftp.mds-club.ru/Pol_Anderson_-_Poslednij.mp3"
"176kbps","Stereo","12562","VBR","75","105996288","http://mds.mds-club.ru/Mif_-_Indejskie_mify.mp3"
"176kbps","Stereo","3688","VBR","75","105996288","http://mds.kallisto.ru/Mif_-_Indejskie_mify.mp3"
"176kbps","Stereo","11176","VBR","75","105996288","http://mds.datagrad.ru/download/Mif_-_Indejskie_mify.mp3"
"176kbps","Stereo","595","VBR","75","105996288","ftp://mds:mds@mds.kallisto.ru/Mif_-_Indejskie_mify.mp3"
"176kbps","Stereo","12561","VBR","75","105996288","ftp://mds:mds@ftp.mds-club.ru/Mif_-_Indejskie_mify.mp3"
"176kbps","Stereo","12564","VBR","76","65824768","http://mds.mds-club.ru/Dzho_Holdeman_-_Brat'ja_po_krovi.mp3"
"176kbps","Stereo","3689","VBR","76","65824768","http://mds.kallisto.ru/Dzho_Holdeman_-_Brat'ja_po_krovi.mp3"
"176kbps","Stereo","11177","VBR","76","65824768","http://mds.datagrad.ru/download/Dzho_Holdeman_-_Brat'ja_po_krovi.mp3"
"176kbps","Stereo","274","VBR","76","65824768","ftp://mds:mds@mds.kallisto.ru/Dzho_Holdeman_-_Brat'ja_po_krovi.mp3"
"176kbps","Stereo","12563","VBR","76","65824768","ftp://mds:mds@ftp.mds-club.ru/Dzho_Holdeman_-_Brat'ja_po_krovi.mp3"
"178kbps","Stereo","12566","VBR","77","71827456","http://mds.mds-club.ru/Lin_Ebbi_-_Lik_haosa.mp3"
"178kbps","Stereo","3690","VBR","77","71827456","http://mds.kallisto.ru/Lin_Ebbi_-_Lik_haosa.mp3"
"178kbps","Stereo","11178","VBR","77","71827456","http://mds.datagrad.ru/download/Lin_Ebbi_-_Lik_haosa.mp3"
"178kbps","Stereo","572","VBR","77","71827456","ftp://mds:mds@mds.kallisto.ru/Lin_Ebbi_-_Lik_haosa.mp3"
"178kbps","Stereo","12565","VBR","77","71827456","ftp://mds:mds@ftp.mds-club.ru/Lin_Ebbi_-_Lik_haosa.mp3"
"183kbps","Stereo","12568","VBR","78","34238464","http://mds.mds-club.ru/Robert_Li_Asprin_-_Mir_vorov._Predislovie.mp3"
"183kbps","Stereo","3691","VBR","78","34238464","http://mds.kallisto.ru/Robert_Li_Asprin_-_Mir_vorov._Predislovie.mp3"
